image_id,filename,disease_label,disease_code,relative_path,full_path,file_size_kb,img_format,image_hash,split,resize_width,resize_height,binarisasi_applied,binarisasi_method,prescale_applied,prescale_range,size_norm,kecamatan,avg_temp,avg_humidity,total_precip,avg_drought,avg_uv,avg_wind,obs_count,musim,sumber_api,n_laporan,avg_kerugian_pct,avg_luas_ha,avg_serangan_pct
BLA053,IMG_0652.jpg,blast,1,blast\IMG_0652.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0652.jpg,81.8,.jpg,d16b063d93be0bb5,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0075,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA054,IMG_0654.jpg,blast,1,blast\IMG_0654.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0654.jpg,94.8,.jpg,d5cf4f6138a82294,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0095,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA055,IMG_0656.jpg,blast,1,blast\IMG_0656.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0656.jpg,95.4,.jpg,d98656520f6ec18f,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0096,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA056,IMG_0674.jpg,blast,1,blast\IMG_0674.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0674.jpg,65.8,.jpg,0a173758e9b3cf30,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0051,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA057,IMG_0675.jpg,blast,1,blast\IMG_0675.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0675.jpg,50.7,.jpg,ac67245913f7f878,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0028,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA058,IMG_0678.jpg,blast,1,blast\IMG_0678.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0678.jpg,47.1,.jpg,62baed822c84a178,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0022,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA059,IMG_0680.jpg,blast,1,blast\IMG_0680.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0680.jpg,62.2,.jpg,dd354a932c7acd37,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0045,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA060,IMG_0681.jpg,blast,1,blast\IMG_0681.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0681.jpg,69.3,.jpg,ce35e7d578bfb64b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0056,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA061,IMG_0682.jpg,blast,1,blast\IMG_0682.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0682.jpg,64.7,.jpg,8f21570b8f250166,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0049,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA062,IMG_0684.jpg,blast,1,blast\IMG_0684.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0684.jpg,63.9,.jpg,038fe846dc1f0424,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0048,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA063,IMG_0687.jpg,blast,1,blast\IMG_0687.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0687.jpg,32.5,.jpg,c221c832d9145b08,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA064,IMG_0691.jpg,blast,1,blast\IMG_0691.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0691.jpg,40.5,.jpg,dce2b3762c351a8b,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0012,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA065,IMG_0692.jpg,blast,1,blast\IMG_0692.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0692.jpg,48.1,.jpg,e3c142713b6f5ed6,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0024,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA066,IMG_0694.jpg,blast,1,blast\IMG_0694.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0694.jpg,37.2,.jpg,5c8b7c2dfefc42a5,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0007,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA067,IMG_0695.jpg,blast,1,blast\IMG_0695.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0695.jpg,37.7,.jpg,bd49e07bea0e3725,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0008,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA068,IMG_0698.jpg,blast,1,blast\IMG_0698.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0698.jpg,61.4,.jpg,dea76331713b3555,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0044,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA069,IMG_0701.jpg,blast,1,blast\IMG_0701.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0701.jpg,48.8,.jpg,6d204584d0dd80cb,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0025,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA070,IMG_0704.jpg,blast,1,blast\IMG_0704.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0704.jpg,60.7,.jpg,2b94da2ffab421c6,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0043,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA071,IMG_0705.jpg,blast,1,blast\IMG_0705.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0705.jpg,67.2,.jpg,43a9cbaf69751d0c,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0053,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA072,IMG_0707.jpg,blast,1,blast\IMG_0707.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0707.jpg,40.0,.jpg,438ade19679ec9b4,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0011,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA073,IMG_0708.jpg,blast,1,blast\IMG_0708.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0708.jpg,50.1,.jpg,8c5ee086d09be075,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0027,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA074,IMG_0711.jpg,blast,1,blast\IMG_0711.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0711.jpg,38.8,.jpg,b84a65c4fb0117f5,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.001,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA075,IMG_0713.jpg,blast,1,blast\IMG_0713.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0713.jpg,47.4,.jpg,50b4f42005684b7c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0023,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA076,IMG_0716.jpg,blast,1,blast\IMG_0716.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0716.jpg,58.0,.jpg,5fac7bf112d9e26a,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0039,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA077,IMG_0717.jpg,blast,1,blast\IMG_0717.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0717.jpg,64.1,.jpg,b4d671e9e0d2053a,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0048,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA078,IMG_0718.jpg,blast,1,blast\IMG_0718.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0718.jpg,56.4,.jpg,25abb7a58bc08c70,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0036,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA079,IMG_0720.jpg,blast,1,blast\IMG_0720.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0720.jpg,36.1,.jpg,8084347b53f0912e,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0005,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLA080,IMG_0722.jpg,blast,1,blast\IMG_0722.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blast\IMG_0722.jpg,37.9,.jpg,d1427e6084bcda4b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0008,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,48,45.042,1.407,61.104
BLI001,IMG_0834.jpg,blight,2,blight\IMG_0834.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0834.jpg,53.9,.jpg,4927a8b97cbe5ed0,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0033,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI002,IMG_0936.jpg,blight,2,blight\IMG_0936.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0936.jpg,103.0,.jpg,de1b0d153a4c1a11,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0107,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI003,IMG_0937.jpg,blight,2,blight\IMG_0937.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0937.jpg,125.2,.jpg,51850ce5ec1b625e,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0141,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI004,IMG_0938.jpg,blight,2,blight\IMG_0938.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0938.jpg,113.6,.jpg,723e08fb98ad9045,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0123,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI005,IMG_0939.jpg,blight,2,blight\IMG_0939.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0939.jpg,94.3,.jpg,c899993f4585b805,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0094,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI006,IMG_0941.jpg,blight,2,blight\IMG_0941.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0941.jpg,91.9,.jpg,a1f1db4f705dbfd8,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.009,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI007,IMG_0943.jpg,blight,2,blight\IMG_0943.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0943.jpg,146.7,.jpg,894fb91aeed8e1a0,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0174,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI008,IMG_0944.jpg,blight,2,blight\IMG_0944.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0944.jpg,172.3,.jpg,8a81cb32eb67b15c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0213,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI009,IMG_0946.jpg,blight,2,blight\IMG_0946.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0946.jpg,90.6,.jpg,cd843f8449bd420e,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0088,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI010,IMG_0947.jpg,blight,2,blight\IMG_0947.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0947.jpg,135.1,.jpg,9b299fc0878fce8d,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0156,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI011,IMG_0948.jpg,blight,2,blight\IMG_0948.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0948.jpg,93.4,.jpg,f4bd7679f2f89b6b,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0093,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI012,IMG_0949.jpg,blight,2,blight\IMG_0949.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0949.jpg,128.5,.jpg,1e0d316aa7365c35,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0146,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI013,IMG_0950.jpg,blight,2,blight\IMG_0950.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0950.jpg,147.4,.jpg,b9bc19264ae72523,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0175,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI014,IMG_0952.jpg,blight,2,blight\IMG_0952.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0952.jpg,132.7,.jpg,e3dcf67431e61cea,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0153,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI015,IMG_0956.jpg,blight,2,blight\IMG_0956.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0956.jpg,146.4,.jpg,e38caafefcf51f67,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0173,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI016,IMG_0959.jpg,blight,2,blight\IMG_0959.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0959.jpg,118.2,.jpg,2470e49520a65aef,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.013,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI017,IMG_0962.jpg,blight,2,blight\IMG_0962.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0962.jpg,220.0,.jpg,e8dbd7bc363237d6,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0285,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI018,IMG_0964.jpg,blight,2,blight\IMG_0964.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0964.jpg,212.2,.jpg,5f1583556c7ae7f3,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0274,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI019,IMG_0965.jpg,blight,2,blight\IMG_0965.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0965.jpg,225.4,.jpg,64af57883a361c1d,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0294,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI020,IMG_0966.jpg,blight,2,blight\IMG_0966.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0966.jpg,157.2,.jpg,d80816dd3a74406b,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.019,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI021,IMG_0971.jpg,blight,2,blight\IMG_0971.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0971.jpg,135.6,.jpg,84ab72901e48c2a2,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0157,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI022,IMG_0972.jpg,blight,2,blight\IMG_0972.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0972.jpg,102.5,.jpg,7d1f8e1d63f3b14c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0107,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI023,IMG_0973.jpg,blight,2,blight\IMG_0973.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0973.jpg,122.6,.jpg,807c73bd1c9fb93b,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0137,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI024,IMG_0976.jpg,blight,2,blight\IMG_0976.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0976.jpg,211.7,.jpg,557d826320dfa419,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0273,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI025,IMG_0979.jpg,blight,2,blight\IMG_0979.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0979.jpg,96.9,.jpg,8c42c664e9c54bdd,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0098,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI026,IMG_0982.jpg,blight,2,blight\IMG_0982.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0982.jpg,97.8,.jpg,52c5b6f1f01b15d4,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0099,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI027,IMG_0983.jpg,blight,2,blight\IMG_0983.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0983.jpg,133.8,.jpg,66ff1750c7082a01,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0154,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI028,IMG_0984.jpg,blight,2,blight\IMG_0984.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0984.jpg,126.6,.jpg,f6f97e92a89ff79c,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0143,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI029,IMG_0985.jpg,blight,2,blight\IMG_0985.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0985.jpg,141.4,.jpg,9a0eaeb92043a555,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0166,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI030,IMG_0986.jpg,blight,2,blight\IMG_0986.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0986.jpg,143.6,.jpg,879e9eb6284ea762,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0169,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI031,IMG_0987.jpg,blight,2,blight\IMG_0987.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0987.jpg,152.1,.jpg,9c20a6d36baa04c5,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0182,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI032,IMG_0990.jpg,blight,2,blight\IMG_0990.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0990.jpg,132.4,.jpg,495e1d2fd7771f3f,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0152,Haurgeulis,28.297,82.444,11.0,0.319,2.533,5.251,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI033,IMG_0991.jpg,blight,2,blight\IMG_0991.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0991.jpg,112.8,.jpg,0eb6ccd32e1d9327,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0122,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI034,IMG_0992.jpg,blight,2,blight\IMG_0992.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0992.jpg,109.6,.jpg,295f40b50ff7fa3e,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0117,Jatibarang,28.062,82.458,12.0,0.319,2.533,5.075,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI035,IMG_0993.jpg,blight,2,blight\IMG_0993.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0993.jpg,99.8,.jpg,13b1fd9d7eba52a9,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0102,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI036,IMG_0998.jpg,blight,2,blight\IMG_0998.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0998.jpg,129.5,.jpg,b8429053c1bf8657,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0148,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI037,IMG_0999.jpg,blight,2,blight\IMG_0999.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_0999.jpg,103.0,.jpg,7d8930fdcd5228a9,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0107,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI038,IMG_1001.jpg,blight,2,blight\IMG_1001.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1001.jpg,152.1,.jpg,c9d7d8680753a1dc,train,224,224,True,Otsu,True,"[0.0, 1.0]",0.0182,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI039,IMG_1002.jpg,blight,2,blight\IMG_1002.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1002.jpg,174.7,.jpg,0b4cf291bb2bfa83,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0216,Patrol,28.289,82.736,13.3,0.314,2.533,6.528,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI040,IMG_1003.jpg,blight,2,blight\IMG_1003.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1003.jpg,153.7,.jpg,79ba1e24cb248b60,val,224,224,True,Otsu,True,"[0.0, 1.0]",0.0185,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI041,IMG_1004.jpg,blight,2,blight\IMG_1004.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1004.jpg,169.5,.jpg,8cc507e07e22e1b9,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0209,Kandanghaur,28.485,82.75,18.0,0.314,2.533,4.613,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
BLI042,IMG_1008.jpg,blight,2,blight\IMG_1008.jpg,C:\ML\bigdata\Penyakit_Daun_Padi_Indonesia\blight\IMG_1008.jpg,165.5,.jpg,8774c03bea5af915,test,224,224,True,Otsu,True,"[0.0, 1.0]",0.0202,Indramayu,28.618,79.361,6.4,0.375,2.533,6.551,72,Gadu,OPENMETEO_API,33,24.818,1.455,40.212
