station_id,kecamatan,kabupaten,latitude,longitude,elevasi_m,timestamp,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,weather_code,cuaca,drought_index,uv_index,musim,source
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 12:00:00,33.1,61,0.0,8.7,1,Cerah,0.709,8.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 13:00:00,33.9,57,0.0,9.1,1,Cerah,0.782,7.7,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 14:00:00,34.3,54,0.0,9.5,2,Berawan,0.836,6.9,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 15:00:00,33.5,56,0.0,11.8,2,Berawan,0.8,5.7,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 16:00:00,31.6,68,0.3,13.0,80,Hujan Lebat,0.582,4.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 17:00:00,30.5,73,0.3,11.9,80,Hujan Lebat,0.491,2.1,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 18:00:00,29.1,81,1.4,5.5,95,Hujan Lebat,0.345,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 19:00:00,28.1,87,2.2,4.5,96,Hujan Lebat,0.236,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 20:00:00,27.4,90,2.1,4.3,80,Hujan Lebat,0.182,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 21:00:00,27.0,91,0.0,3.8,3,Berawan,0.164,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 22:00:00,26.8,92,0.0,4.2,3,Berawan,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-13 23:00:00,26.6,92,0.0,3.9,3,Berawan,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 00:00:00,26.4,92,0.0,3.8,3,Berawan,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 01:00:00,26.2,93,0.0,3.9,3,Berawan,0.127,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 02:00:00,26.2,92,0.0,3.1,3,Berawan,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 03:00:00,26.1,92,0.0,1.9,3,Berawan,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 04:00:00,26.0,93,0.0,1.5,2,Berawan,0.127,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 05:00:00,26.0,92,0.0,0.8,1,Cerah,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 06:00:00,25.9,92,0.0,1.3,2,Berawan,0.145,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 07:00:00,26.7,93,0.0,2.1,2,Berawan,0.127,2.1,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 08:00:00,28.3,87,0.0,5.3,1,Cerah,0.236,4.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 09:00:00,29.6,79,0.0,8.6,2,Berawan,0.382,5.7,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 10:00:00,30.8,73,0.0,8.4,2,Berawan,0.491,6.9,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 11:00:00,32.0,67,0.0,6.3,2,Berawan,0.6,7.7,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 12:00:00,32.5,66,0.1,8.4,2,Berawan,0.618,8.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 13:00:00,32.2,69,0.1,13.0,2,Berawan,0.564,7.7,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 14:00:00,31.8,69,0.2,13.2,80,Hujan Lebat,0.564,6.9,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 15:00:00,31.7,68,0.0,12.1,2,Berawan,0.582,5.7,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 16:00:00,31.0,71,0.1,10.0,3,Berawan,0.527,4.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 17:00:00,30.3,74,0.1,6.4,3,Berawan,0.473,2.1,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 18:00:00,29.1,81,1.1,4.0,95,Hujan Lebat,0.345,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 19:00:00,28.1,87,1.3,2.8,95,Hujan Lebat,0.236,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 20:00:00,27.5,90,0.3,3.1,80,Hujan Lebat,0.182,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 21:00:00,27.1,93,0.0,3.1,3,Berawan,0.127,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 22:00:00,26.8,94,0.0,1.3,3,Berawan,0.109,0.0,Gadu,OPENMETEO_API
STN05,Kandanghaur,Indramayu,-6.44,107.98,14,2026-04-14 23:00:00,26.7,94,0.2,1.3,80,Hujan Lebat,0.109,0.0,Gadu,OPENMETEO_API
